temperatura,epsilon,M,m,CH,xi
2.719,-0.3848,-31.8,0.01272,1498.7229068298886,2249.3400351436394
2.72,-0.39616,70.2,0.02808,714.7251057285656,3161.2581699346397
2.721,-0.38704,-9.6,0.0038399999999999997,1558.0861639549282,597.1007391073543
2.722,-0.38016,21.4,0.00856,1447.8891917521617,3077.492040166544
2.723,-0.3704,14.8,0.00592,786.0630434968622,4711.861917003306
2.724,-0.39392,-3.0,0.0012,745.9781127683343,1985.7236090716267
2.725,-0.39712,-11.4,0.00456,656.3697406690421,3209.1498470948004
2.726,-0.37456,-6.8,0.0027199999999999998,799.262149623793,5601.108665525394
2.727,-0.40592,6.8,0.0027199999999999998,748.2821921654878,3247.915902701381
2.728,-0.38911999999999997,-21.2,0.00848,917.2225518834165,1263.0172694688822
2.729,-0.38928,-24.4,0.00976,783.9471302961647,1332.7796099507348
2.73,-0.38208000000000003,-12.8,0.00512,403.50586870733395,2152.9344729344725
2.731,-0.38495999999999997,-33.8,0.013519999999999999,519.7209771244201,2131.3967207778996
2.732,-0.39264,-36.6,0.01464,808.9746548745579,2776.329917032698
2.733,-0.39504,-6.4,0.00256,453.86440991163204,3650.786681302598
2.734,-0.37088000000000004,14.4,0.00576,601.6339084067316,1309.2091359830936
2.735,-0.39024000000000003,-24.8,0.00992,793.0599235539929,883.1037984968515
2.736,-0.3784,-7.6,0.0030399999999999997,994.7267725301992,2122.7420402858997
2.737,-0.37711999999999996,33.8,0.013519999999999999,239.23873267013175,3051.0128689156822
2.738,-0.38192,-7.4,0.00296,1924.2032390315808,1504.1149257365475
2.739,-0.38048000000000004,34.6,0.01384,1293.7615316462582,1494.8034562492392
2.74,-0.39424000000000003,-14.0,0.0056,660.2849852889813,4004.866180048662
2.741,-0.38736,11.8,0.00472,483.8730978379946,1791.544043131055
2.742,-0.4104,10.0,0.004,392.62816676163163,2051.705972931356
2.743,-0.38272,24.2,0.00968,373.69949788117196,1924.0733989549155
2.744,-0.38544,23.2,0.00928,738.2836516530809,2361.580822805312
2.745,-0.38095999999999997,16.0,0.0064,473.4983921383436,817.0006071645415
2.746,-0.38192,-9.4,0.0037600000000000003,439.0150488375066,1601.052035283645
2.747,-0.38416,43.4,0.01736,745.6244604119728,2406.520244306921
2.748,-0.38688,-5.8,0.00232,455.67964562644295,3103.4934497816594
2.749,-0.39344,-27.2,0.010879999999999999,906.3913052280925,3839.5214421405763
2.75,-0.35456,16.4,0.00656,504.571533516988,724.9454545454546
2.751,-0.3896,48.0,0.0192,982.4992829091269,2384.587422755362
2.752,-0.38128,5.4,0.00216,363.86503966107813,1295.5587855297158
2.753,-0.3888,12.4,0.00496,613.1555076806362,906.2598377527544
2.754,-0.38,-11.4,0.00456,237.32562499703343,2370.0637456628738
2.755,-0.39136,-36.8,0.014719999999999999,280.69589874722266,1842.3714458560196
2.756,-0.39712,-23.8,0.00952,620.1537324028219,1879.1969037252059
2.757,-0.3976,2.6,0.0010400000000000001,363.1077763082438,2196.6066174988914
2.758,-0.39904,-7.4,0.00296,589.993356030689,1007.1871726694063
2.759,-0.3976,-9.0,0.0036,637.6997593985432,1113.205267609037
2.76,-0.37232,-66.2,0.02648,365.9595323111392,1346.6827697262481
2.761,-0.38736,10.4,0.0041600000000000005,740.414151456689,2503.6983379612866
2.762,-0.38464,-32.8,0.01312,657.2654910157618,1916.8718320057926
2.763,-0.38624,-29.6,0.01184,1416.4155333154868,2270.5754614549405
2.764,-0.4016,-7.6,0.0030399999999999997,748.3718374832367,2699.0834539315006
2.765,-0.376,-19.4,0.0077599999999999995,453.44207223027,1446.6706851516976
2.766,-0.36624,1.4,0.00056,844.1634903647285,1654.71197879007
2.767,-0.38592,-50.8,0.020319999999999998,1019.2579372765754,754.3508814199095
2.768,-0.38448000000000004,24.0,0.0096,1357.8663949124036,1487.797045600514
2.769,-0.38384,13.4,0.00536,422.6631706934252,2087.893744231772
2.77,-0.37856,-43.4,0.01736,1155.3273353114353,2398.4115523465703
2.771,-0.39152,-5.8,0.00232,1422.0710804301148,2331.9138698424154
2.772,-0.37296,-55.0,0.022,557.7893504781433,1907.7280743947413
2.773,-0.38495999999999997,-43.2,0.01728,576.6918739611865,1477.8058260207551
2.774,-0.3848,12.6,0.00504,1246.2803775066318,1172.170151405912
2.775,-0.37792,-19.4,0.0077599999999999995,1171.7605894182473,3769.545545545546
2.776,-0.37632,-15.8,0.00632,912.0765243646426,883.5894972782582
2.777,-0.36912,32.8,0.01312,1194.1636780372685,1272.1001880526546
2.778,-0.37984,-4.2,0.00168,1000.7896272545856,1653.7716982641389
2.779,-0.36976,3.2,0.00128,533.8047085119181,2239.398664587581
2.78,-0.37535999999999997,25.2,0.01008,615.1970509922998,3575.7633892885697
2.781,-0.36688000000000004,23.0,0.0092,515.3834568800586,1471.3332534260257
2.782,-0.39344,-27.6,0.011040000000000001,816.1053143147648,2998.8976755331896
2.783,-0.36912,32.2,0.01288,686.3359908883338,1630.3589252205852
2.784,-0.37456,21.0,0.0084,466.28884631758194,1439.096424010217
2.785,-0.37792,4.2,0.00168,542.6694902051792,1834.4145222421703
2.786,-0.37632,25.4,0.010159999999999999,847.8221048610686,1457.142857142857
2.787,-0.37264,55.6,0.02224,328.8744089393575,2682.868875333892
2.788,-0.3832,38.2,0.015280000000000002,727.4235118923053,1407.1257771401245
2.789,-0.36096,-15.8,0.00632,1102.157538117536,3694.338870961316
2.79,-0.36944,-10.6,0.00424,1049.8666084282918,1096.63082437276
2.791,-0.37551999999999996,-32.6,0.013040000000000001,431.8191378226314,3492.5116445718377
2.792,-0.3728,-7.8,0.00312,849.7467180072415,637.5198981216173
2.793,-0.36976,29.8,0.01192,1320.6311831499934,1339.0460277678321
2.794,-0.39056,53.2,0.02128,785.8814615700857,2678.1834088920705
2.795,-0.38111999999999996,5.8,0.00232,1802.258555097928,3206.1856489763472
2.796,-0.35936,-26.6,0.01064,1289.48660449824,516.6269273565414
2.797,-0.38,-15.8,0.00632,860.9141224670221,3431.756246772335
2.798,-0.3848,18.8,0.007520000000000001,793.5368473197751,1061.138908744341
2.799,-0.35168,-50.2,0.02008,803.657839032975,1655.6547973482595
2.8,-0.38032,-36.8,0.014719999999999999,331.08843537414975,1272.4444444444446
2.801,-0.364,78.2,0.03128,209.0343365664402,2363.108413661787
2.802,-0.3792,-49.2,0.01968,327.8761094759762,2309.2077087794432
2.803,-0.36544,-51.2,0.02048,1078.95655291551,685.04380227534
2.804,-0.38832,2.0,0.0008,973.2038260673736,1211.2854652084325
2.805,-0.37392,18.4,0.007359999999999999,687.3615396211599,2678.962170726876
2.806,-0.39008000000000004,5.8,0.00232,420.77976003293355,6149.505028906312
2.807,-0.37392,5.8,0.00232,1051.4482055614974,2195.289553893045
2.808,-0.37424,-43.4,0.01736,558.4595723880307,1747.7207977207984
2.809,-0.36735999999999996,-14.0,0.0056,876.0823467049869,2379.9691467900793
2.81,-0.36384,-35.6,0.014240000000000001,688.1371816466358,1884.0015816528273
2.811,-0.38832,0.2,8.0e-5,459.444214747648,2328.4556701845922
2.812,-0.37312,17.2,0.00688,395.6041090128087,1635.9095938043308
2.813,-0.3864,22.8,0.00912,962.1335978105477,3320.203815617964
2.814,-0.38848,-10.6,0.00424,1621.297512841923,1246.4818763326227
2.815,-0.38432,4.6,0.0018399999999999998,304.125079178791,3064.8667850799284
2.816,-0.38576,3.2,0.00128,839.5612732438019,739.3308080808081
2.817,-0.3672,-6.4,0.00256,452.20205641321456,1092.6675344140735
2.818,-0.3784,-10.4,0.0041600000000000005,812.3115401127934,1643.6558631022792
2.819,-0.36991999999999997,-47.8,0.019119999999999998,549.3447092609317,2038.68984273383
2.82,-0.36816,-25.6,0.01024,882.3388047773142,943.9873916469661
2.821,-0.37616,-42.2,0.016880000000000003,563.6004583986883,3004.592540076411
2.822,-0.36448,-37.4,0.01496,210.19864117606318,1688.3376643830222
2.823,-0.36512,17.4,0.006959999999999999,1313.8370871625455,2297.335380013382
2.824,-0.37312,35.4,0.014159999999999999,295.50210837276785,1759.5372993389992
2.825,-0.37968,6.8,0.0027199999999999998,555.1444905630823,3385.706981317601
2.826,-0.39311999999999997,-32.6,0.013040000000000001,683.4168460438325,1861.4610364079583
2.827,-0.37951999999999997,10.0,0.004,919.5054438324244,2218.6062964273083
2.828,-0.38144,13.2,0.00528,601.6039066020161,1380.858085808581
2.829,-0.37824,-1.0,0.0004,1028.1168175076405,2361.9653587840226
2.83,-0.36528,-9.4,0.0037600000000000003,1215.5588019439485,1443.2822928936
2.831,-0.36208,10.2,0.004079999999999999,1458.2569012686893,1150.5789081204132
2.832,-0.37648000000000004,-12.0,0.0048,397.2402211653385,1122.724419334589
2.833,-0.37936,-8.8,0.00352,888.8790318984531,1935.9767815821472
2.834,-0.37648000000000004,11.6,0.00464,1465.3532474487718,2844.7580961342424
2.835,-0.39616,5.2,0.0020800000000000003,655.2620946768182,1981.642171271801
2.836,-0.37968,10.2,0.004079999999999999,1008.8350707948425,999.6708979783737
2.837,-0.3504,-3.4,0.0013599999999999999,1100.4302614401254,1351.0515803078367
2.838,-0.36864,-7.6,0.0030399999999999997,712.1490511365463,2691.3475843708397
2.839,-0.38144,-26.0,0.0104,506.0760934670865,2827.599702555673
2.84,-0.37488,31.8,0.01272,191.34210584319695,1104.3661971830986
2.841,-0.38,-12.6,0.00504,730.9317511750062,4950.072353240251
2.842,-0.36016,-27.8,0.01112,525.8081295562705,1898.6472750019548
2.843,-0.3496,5.6,0.00224,566.2609979585764,4047.6179309805766
2.844,-0.36976,7.2,0.00288,555.8401903954314,1724.3944366307232
2.845,-0.3648,-29.0,0.0116,675.1756868664094,2723.921109158367
2.846,-0.35344000000000003,-20.8,0.008320000000000001,288.16373863533545,2859.436245803076
2.847,-0.36464,12.8,0.00512,851.2066174301353,2749.4672754946723
2.848,-0.3816,11.2,0.00448,141.69875436603124,1723.5330836454434
2.849,-0.37904,52.6,0.02104,617.8460372914567,1773.425373425373
2.85,-0.38,-12.4,0.00496,557.7921411716426,2088.046783625731
2.851,-0.37856,-19.0,0.0076,1517.9852083983758,978.1363264351688
2.852,-0.37744,-22.8,0.00912,433.82748445409635,2957.5190899174063
2.853,-0.37824,3.6,0.00144,1113.1083405439579,3572.006075476107
2.854,-0.37088000000000004,-22.2,0.008879999999999999,542.937806218936,1340.0140154169583
2.855,-0.36735999999999996,-17.0,0.0068,441.5313820449984,1757.6182136602451
2.856,-0.388,-11.8,0.00472,765.5567673692573,2396.6542172424524
2.857,-0.36656,-23.4,0.00936,250.66551036881754,2537.253529343134
2.858,-0.37408,0.0,0.0,282.8542619859248,1727.0818754373688
2.859,-0.36656,41.8,0.01672,453.4552055368667,1348.5523298744706
2.86,-0.36272,-38.8,0.015519999999999999,547.7257784950094,1382.8127428127432
2.861,-0.36688000000000004,-11.0,0.0044,1042.1039755869747,2843.8385956736183
2.862,-0.37792,37.8,0.015119999999999998,538.1704429591367,2126.702383725444
2.863,-0.36208,3.2,0.00128,581.2805292209922,1028.9750456009626
2.864,-0.36896,5.4,0.00216,724.4190603012112,1243.032278088144
2.865,-0.36256,21.8,0.00872,607.3907574414687,3680.7291060694206
2.866,-0.36735999999999996,-30.2,0.01208,375.38279700765105,1684.5623013103818
2.867,-0.37616,47.6,0.01904,326.3491950716005,1596.3415106770533
2.868,-0.36688000000000004,6.0,0.0024,1278.2265759863024,246.70695800402913
2.869,-0.36144,0.6,0.00023999999999999998,706.885564368002,1320.1812478215404
2.87,-0.36496,4.8,0.0019199999999999998,671.428436534241,1398.126209833527
2.871,-0.36128000000000005,-30.2,0.01208,416.177290749409,1264.2749332404503
2.872,-0.35231999999999997,-40.6,0.01624,1814.680036450507,700.1083255957908
2.873,-0.36464,-24.2,0.00968,436.55457502272833,1578.976679429168
2.874,-0.34544,14.6,0.00584,1135.3197069786518,973.6488053815822
2.875,-0.36976,-6.8,0.0027199999999999998,919.019029615627,1227.5014492753626
2.876,-0.38,29.4,0.01176,808.6790987241892,2665.1367640241074
2.877,-0.37664000000000003,21.2,0.00848,1251.8350263720672,2529.5485266288183
2.878,-0.39088,41.6,0.016640000000000002,1414.0217076295862,2285.784881476334
2.879,-0.35984,-41.0,0.0164,444.174141454552,2493.8443132260427
2.88,-0.37535999999999997,-22.8,0.00912,349.0226337448561,3077.530864197531
2.881,-0.37184,-14.0,0.0056,181.71535066207355,2912.5689382544642
2.882,-0.3592,15.6,0.00624,560.4567428152618,1211.7510987739995
2.883,-0.37584,-23.4,0.00936,303.05914156958147,1514.178903148726
2.884,-0.3656,-0.4,0.00016,860.1989197979126,2118.2924949915246
2.885,-0.35231999999999997,44.4,0.017759999999999998,649.2355226890219,1621.5058732909688
2.886,-0.35728000000000004,13.4,0.00536,922.5281574553924,1385.4007854007853
2.887,-0.36576,8.8,0.00352,427.5316781758172,1640.5188007543393
2.888,-0.37104000000000004,-22.4,0.00896,182.22099448455907,434.53370267774704
2.889,-0.35072,-18.2,0.00728,889.4085057223284,2412.045690550364
2.89,-0.368,-4.4,0.00176,446.1419549840426,2119.1234140715105
2.891,-0.35631999999999997,-10.2,0.004079999999999999,331.84381437246003,2230.2010069564544
2.892,-0.36912,13.4,0.00536,1050.4912148019764,1793.1612110035346
2.893,-0.3672,17.2,0.00688,843.8096966983397,2634.7735914275836
2.894,-0.35168,-2.6,0.0010400000000000001,710.581634820665,2589.587652614605
2.895,-0.36448,26.8,0.01072,534.0317363727389,1792.2701976587987
2.896,-0.36032,16.6,0.006640000000000001,134.72998043066116,3039.610190300799
2.897,-0.36912,0.2,8.0e-5,1023.5672840233592,2428.090361676831
2.898,-0.3656,32.4,0.01296,991.1936177926716,2637.1597270148
2.899,-0.36,20.8,0.008320000000000001,875.3294268478876,1759.4419531639267
2.9,-0.35504,-26.2,0.01048,1297.2704452371515,1335.0038314176245
2.901,-0.35584,42.6,0.01704,961.6619446628499,3074.8171128729555
2.902,-0.34864,28.8,0.01152,741.5636683410378,777.7624626694234
2.903,-0.34496,12.4,0.00496,1008.0124666232922,732.0549622995369
2.904,-0.35408,-37.2,0.01488,840.2962760588606,2919.5592286501387
2.905,-0.35696,10.6,0.00424,786.3783632192898,1242.9298144960799
2.906,-0.37424,30.8,0.012320000000000001,630.4760289799193,1795.580025999847
2.907,-0.37072,-9.8,0.00392,1045.1478670783486,3232.4886289798565
2.908,-0.3544,-4.8,0.0019199999999999998,753.5589868820402,2851.963930918539
2.909,-0.36496,7.8,0.00312,470.3538758245758,2199.5951262365843
2.91,-0.36175999999999997,-38.8,0.015519999999999999,218.52468545351243,3700.404734631539
2.911,-0.36976,4.6,0.0018399999999999998,960.2061561715185,941.7306004045955
2.912,-0.35808,-34.0,0.0136,705.5978209824364,1076.6178266178267
2.913,-0.36576,31.2,0.01248,623.5737141230927,2041.1793874203756
2.914,-0.38911999999999997,-11.0,0.0044,464.28172705642265,3308.8538091969804
2.915,-0.37056,17.0,0.0068,320.18819215815876,1186.8877453783114
2.916,-0.3648,-10.2,0.004079999999999999,632.6614284976549,2625.3467459228773
2.917,-0.3456,0.0,0.0,724.5755977464665,2401.554108101931
2.918,-0.37632,20.0,0.008,685.5784299187044,1419.8461655624096
2.919,-0.36016,19.6,0.00784,1142.7312252222725,4133.470366563891
2.92,-0.37264,3.8,0.0015199999999999999,599.0075269489794,670.1522070015219
2.921,-0.3664,-1.4,0.00056,993.043784029177,2584.8225493552445
2.922,-0.35456,-33.4,0.013359999999999999,779.6492879563037,1151.4335690927064
2.923,-0.35056,21.2,0.00848,593.6170843908255,3698.8482153039113
2.924,-0.36,-3.2,0.00128,453.70909262548065,3645.903632770938
2.925,-0.37872,-31.2,0.01248,1378.0875155234132,1730.1272554605885
2.926,-0.36464,9.2,0.0036799999999999997,998.1456468487443,1941.2774360142785
2.927,-0.3464,19.6,0.00784,383.99106393343567,1341.6239608245073
2.928,-0.37248000000000003,8.2,0.00328,758.0432712565652,3122.1766848816023
2.929,-0.35648,-26.0,0.0104,466.9985841074778,2284.8905580213195
2.93,-0.36816,-7.4,0.00296,844.6665398289762,972.635570724308
2.931,-0.36432,1.8,0.00072,453.63462755705416,1596.5578680010617
2.932,-0.36336,8.8,0.00352,907.6224444489942,1080.5517659542218
2.933,-0.36112,-16.2,0.00648,697.6998814593726,1653.051483123082
2.934,-0.35728000000000004,11.2,0.00448,1357.254896676361,2438.2943270468827
2.935,-0.35952,-18.6,0.00744,175.44107437278328,2659.11035396555
2.936,-0.352,-11.6,0.00464,824.5332251004578,2179.473206176204
2.937,-0.34528000000000003,7.0,0.0028,505.67716572544566,1127.7569704535997
2.938,-0.35536,14.0,0.0056,630.8218215662326,2093.941456773315
2.939,-0.34016,-9.6,0.0038399999999999997,356.5549549727552,1248.7391781029073
2.94,-0.36416,1.2,0.00047999999999999996,747.9188198333001,1472.4716553287985
2.941,-0.35648,-14.6,0.00584,360.0164629017112,1085.057992368431
2.942,-0.36032,-38.4,0.015359999999999999,822.7345108382116,973.4269959966765
2.943,-0.33344,51.0,0.0204,754.6050485584958,2052.40306565485
2.944,-0.37312,13.2,0.00528,768.2865994538962,2423.067632850242
2.945,-0.36704000000000003,-46.0,0.0184,541.2234421605432,1002.3769100169781
2.946,-0.38624,-34.4,0.01376,272.9270695915378,2115.3503809308286
2.947,-0.38208000000000003,26.2,0.01048,117.00634726426087,2280.4207668815743
2.948,-0.36096,20.6,0.00824,1002.0208566149147,5824.830393487108
2.949,-0.34656,-8.2,0.00328,837.3948498831771,1341.4566142948647
2.95,-0.36416,17.8,0.0071200000000000005,547.5616840626894,3824.467043314501
2.951,-0.36,-12.4,0.00496,1006.0272705504591,1021.6649723257653
2.952,-0.36224,-1.4,0.00056,1495.859884825888,2315.8837699488104
2.953,-0.37504,21.8,0.00872,802.1010607531185,2049.426195582646
2.954,-0.32992,4.2,0.00168,337.70401911279254,1101.166027232378
2.955,-0.35824,-39.2,0.01568,484.7341952309014,1925.2340665538634
2.956,-0.35152,6.0,0.0024,313.34122332271096,1295.1435874304614
2.957,-0.35536,-19.6,0.00784,536.1279937727908,1646.0526810205536
2.958,-0.36672,-2.0,0.0008,457.8866355709707,2377.2819472616634
2.959,-0.35216,23.2,0.00928,796.9225923146354,1030.1378093199653
2.96,-0.34815999999999997,-12.2,0.00488,513.4323512701891,1192.6276276276276
2.961,-0.35248,0.6,0.00023999999999999998,541.817920937971,256.3848549664153
2.962,-0.35872,-16.4,0.00656,480.56131409487284,2088.3187035786627
2.963,-0.34512,-34.8,0.013919999999999998,346.691582656263,1353.9430757115538
2.964,-0.34336,5.6,0.00224,905.0273699751643,2087.809266756635
2.965,-0.3648,0.2,8.0e-5,508.3857293304783,1370.7925801011806
2.966,-0.35312,-3.0,0.0012,889.1964630387363,1152.0941035438675
2.967,-0.35136,-21.8,0.00872,755.7751098001572,756.9037186832941
2.968,-0.34176,7.8,0.00312,712.4815038154815,3124.1239892183294
2.969,-0.36368,-12.8,0.00512,316.2502174806371,3041.5628157628835
2.97,-0.33216,-30.0,0.012,1036.4072197218472,2515.5256266367373
2.971,-0.3344,-16.2,0.00648,519.2243874236674,753.7903436927335
2.972,-0.36336,-17.6,0.00704,574.6068032205676,1538.4477344100492
2.973,-0.35824,-35.8,0.01432,457.562016740944,1869.4023993721273
2.974,-0.34864,-1.6,0.00064,746.2920191888442,2455.891803033699
2.975,-0.35328000000000004,-0.2,8.0e-5,774.0520521934261,887.5294117647059
2.976,-0.35888000000000003,-23.4,0.00936,583.3405596022661,1796.9086021505373
2.977,-0.34496,-11.8,0.00472,775.1787829912258,2089.9339379688727
2.978,-0.36,-19.4,0.0077599999999999995,736.0897307814954,1864.9503768375494
2.979,-0.34944000000000003,-15.8,0.00632,394.3209243013478,872.9103726082577
2.98,-0.34576,57.2,0.02288,723.2707235409817,899.3885160328116
2.981,-0.3472,-34.0,0.0136,731.8081170808964,1504.3423161504343
2.982,-0.35024,14.0,0.0056,523.1778179322599,2465.459423205902
2.983,-0.34656,-23.4,0.00936,469.9829871163372,1675.583864118896
2.984,-0.35168,-27.4,0.01096,1285.6972865310452,1725.0670241286864
2.985,-0.33216,21.6,0.00864,917.4777666482422,3984.0089335566727
2.986,-0.34688,33.0,0.0132,815.0162293924946,1565.3047555257867
2.987,-0.36175999999999997,-13.2,0.00528,407.0559773326668,836.5732991109625
2.988,-0.34224,6.2,0.00248,907.7711012626041,1669.3291685259555
2.989,-0.36128000000000005,8.0,0.0032,649.0174019357919,2272.0344968588533
2.99,-0.36064,3.6,0.00144,551.7015096773713,3818.8926049795623
2.991,-0.3648,39.8,0.01592,843.771081934586,3038.2852260485156
